"ID","Location","Season","Field","Plot","Field_sampling_date","Species","Planting_Date","Termination_Date","Fresh_Total_BM_kG_ha","Dry_Total_BM_kG_ha","Plant_water_content","Avg_pct_gc","Latitude","Longitude","Source_FQ","Carbohydrate_Perc_Norm","Cellulose_Perc_Norm","Lignin_Perc_Norm","NIRCP","NIRADF","NIRNDF","NIRNFC","Percent_N_NIRS"
"0326","BARC","2022-2023","2_68B","26","2023-03-22","Wheat","2022-10-22","2023-07-11",1063.867017,325.4593176,69.40789474,20.09,39.02625603,-76.87603273,"4456-4584 4950.xlsx",NA,NA,2.2955761,22.3174305,17.6710892,34.0789795,34.75463277,3.57078888
"0526","BARC","2022-2023","2_68B","26","2023-05-12","Wheat","2022-10-22","2023-07-11",16519.68504,4545.931759,72.48172863,71.8,39.02625603,-76.87603273,"4456-4584 4950.xlsx",NA,NA,4.2573619,10.6793118,34.7491722,62.8238068,25.32337798,1.708689888
"0227","BARC","2021-2022","2_32C","27","2022-02-11","CerealRye","2021-10-02","2022-07-01",1545.056868,491.6885389,68.17667044,9.185555556,39.02843,-76.8897,"FQ_5_2_22_JJ22-10251.csv",73.80892812,23.03586597,3.155205911,12.9722319,16.4864731,30.6619549,46.68416904,2.075557104
"0527","BARC","2021-2022","2_32C","27","2022-05-02","CerealRye","2021-10-02","2022-07-01",26318.46019,5627.296588,78.61844292,82.35333,39.02843,-76.8897,"FQ_5_2_22_JJ22-10251.csv",41.42,54.9,3.67,8.02,33.36,60.41,29.69,1.2832
"1127","BARC","2022-2023","2_68B","27","2022-11-21","Wheat","2022-10-22","2023-07-11",503.9370079,129.4838145,74.30555556,7.53,39.02599866,-76.87568375,"PSA-N_Decomp.xlsx",80.34,16.96,2.7,23.93,14.33,26.53,37.53,3.8288
"1227","BARC","2022-2023","2_68B","27","2022-12-19","Wheat","2022-10-22","2023-07-11",290.463692,141.7322835,51.20481928,11.47,39.02599866,-76.87568375,"PSA-N_Decomp.xlsx",81.67,15.41,2.91,20.21,13.7,24.04,45.45,3.2336
"0327","BARC","2022-2023","2_68B","27","2023-03-22","Wheat","2022-10-22","2023-07-11",2633.420822,764.1294838,70.9833887,29.38,39.02599866,-76.87568375,"4456-4584 4950.xlsx",NA,NA,2.413857,18.8207054,19.9478951,35.4039459,37.50251771,3.011312864
"0527","BARC","2022-2023","2_68B","27","2023-05-12","Wheat","2022-10-22","2023-07-11",23123.35958,6150.48119,73.40143776,77,39.02599866,-76.87568375,"4456-4584 4950.xlsx",NA,NA,4.2373509,8.6930294,35.3083649,61.9262009,28.12623466,1.390884704
"0228","BARC","2021-2022","2_32C","28","2022-02-11","CerealRye","2021-10-02","2022-07-01",1604.549431,591.4260717,63.14067612,11.5275,39.0286,-76.8899,"FQ_5_2_22_JJ22-10251.csv",66.34604226,30.32380848,3.330149257,10.1754208,20.1210842,37.2738037,43.26392786,1.628067328
"0528","BARC","2021-2022","2_32C","28","2022-05-02","CerealRye","2021-10-02","2022-07-01",28376.20297,5884.514436,79.26250231,86.00167,39.0286,-76.8899,"FQ_5_2_22_JJ22-10251.csv",37.16,58.24,4.6,7.06,36.09,64.33,25.66,1.1296
"1128","BARC","2022-2023","2_68B","28","2022-11-21","Wheat","2022-10-22","2023-07-11",477.6902887,173.2283465,63.73626374,7.22,39.02626382,-76.87533997,"PSA-N_Decomp.xlsx",78.92,18.44,2.64,23.97,14.32,26.8,38.66,3.8352
"1228","BARC","2022-2023","2_68B","28","2022-12-19","Wheat","2022-10-22","2023-07-11",593.175853,208.223972,64.89675516,7.77,39.02626382,-76.87533997,"PSA-N_Decomp.xlsx",78.53,18.54,2.94,18.43,14.86,26.56,45.3,2.9488
"0328","BARC","2022-2023","2_68B","28","2023-03-22","Wheat","2022-10-22","2023-07-11",2064.741907,622.2222222,69.86440678,25.12,39.02626382,-76.87533997,"4456-4584 4950.xlsx",NA,NA,2.1338899,19.6559601,19.4818916,36.9728661,35.05640953,3.144953616
"0528","BARC","2022-2023","2_68B","28","2023-05-12","Wheat","2022-10-22","2023-07-11",22843.39458,6565.179353,71.26005362,72.71,39.02626382,-76.87533997,"4456-4584 4950.xlsx",NA,NA,4.3125138,9.9622765,34.2247047,61.0718231,27.65733292,1.59396424
"0229","BARC","2021-2022","2_32C","29","2022-02-11","CerealRye","2021-10-02","2022-07-01",2827.646544,965.8792651,65.84158416,14.55888889,39.02843,-76.8892,"FQ_5_2_22_JJ22-10251.csv",72.24083973,24.86663636,2.892523909,13.5328064,15.9159222,31.5789604,46.30873043,2.165249024
"0529","BARC","2021-2022","2_32C","29","2022-05-02","CerealRye","2021-10-02","2022-07-01",20993.87577,4579.177603,78.18803134,86.97667,39.02843,-76.8892,"FQ_5_2_22_JJ22-10251.csv",38.57,57.29,4.14,6.77,35.28,63.22,27.96,1.0832
"1129","BARC","2022-2023","2_68B","29","2022-11-21","Wheat","2022-10-22","2023-07-11",771.6535433,181.9772528,76.41723356,10.61,39.02600947,-76.87500165,"PSA-N_Decomp.xlsx",79.11,18.53,2.37,23.29,14.07,27.22,37.96,3.7264
"1229","BARC","2022-2023","2_68B","29","2022-12-19","Wheat","2022-10-22","2023-07-11",638.6701662,218.7226597,65.75342466,15.63,39.02600947,-76.87500165,"PSA-N_Decomp.xlsx",80.37,16.59,3.04,19.12,15.32,25.53,44.52,3.0592
"0329","BARC","2022-2023","2_68B","29","2023-03-22","Wheat","2022-10-22","2023-07-11",3340.332458,916.8853893,72.55107386,47.29,39.02600947,-76.87500165,"4456-4584 4950.xlsx",NA,NA,2.295892,19.3584213,20.0162659,37.1977844,35.66521821,3.097347408
"0529","BARC","2022-2023","2_68B","29","2023-05-12","Wheat","2022-10-22","2023-07-11",31154.85564,8526.684164,72.63128335,86.06,39.02600947,-76.87500165,"4456-4584 4950.xlsx",NA,NA,4.204865,7.1470718,34.923008,59.3870087,32.11891721,1.143531488
"1103","BARC","2022-2023","ND_5","03","2022-11-21","CerealRye","2022-10-10","2023-08-11",568.6789151,181.9772528,68,53.66,39.02795717,-76.93636675,"PSA-N_Decomp.xlsx",79.54,16.63,3.83,27.86,15.19,28.08,30.44,4.4576
"1203","BARC","2022-2023","ND_5","03","2022-12-19","CerealRye","2022-10-10","2023-08-11",792.6509186,258.967629,67.32891832,52.45,39.02795717,-76.93636675,"PSA-N_Decomp.xlsx",80.58,16.12,3.29,16.36,19.68,28.08,40.14,2.6176
"0303","BARC","2022-2023","ND_5","03","2023-03-22","CerealRye","2022-10-10","2023-08-11",4540.682415,1314.085739,71.05973025,27.23,39.02795717,-76.93636675,"4456-4584 4950.xlsx",NA,NA,2.6806281,13.2656746,21.7431641,37.5424576,41.80106983,2.122507936
"0503","BARC","2022-2023","ND_5","03","2023-05-12","CerealRye","2022-10-10","2023-08-11",3011.373578,2180.227472,27.60023242,26.45,39.02795717,-76.93636675,"4456-4584 4950.xlsx",NA,NA,5.1374989,4.7113371,43.4901581,76.5189056,17.62488759,0.753813936
"0203","BARC","2021-2022","SD_5","03","2022-02-11","CrimsonClover-CerealRye","2021-09-20","2022-06-24",1308.836395,481.1898513,63.23529412,6.382222222,39.01343,-76.9456,"FQ_5_2_22_JJ22-10251.csv",63.8379316,29.52725793,6.634810467,16.8833656,29.3592567,40.9080391,28.37685244,2.701338496
"0503","BARC","2021-2022","SD_5","03","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",12822.3972,2682.414698,79.08024017,59.96833333,39.01343,-76.9456,"FQ_5_2_22_JJ22-10251.csv",54.39,39.42,6.19,13.12,33.57,47.75,33.37,2.0992
"0230","BARC","2021-2022","2_32C","30","2022-02-11","CerealRye","2021-10-02","2022-07-01",1371.828521,579.1776028,57.78061224,6.993333333,39.02844,-76.8887,"FQ_5_2_22_JJ22-10251.csv",64.90501143,31.35059925,3.744389321,10.3765898,22.6100063,39.2009468,39.08861738,1.660254368
"0530","BARC","2021-2022","2_32C","30","2022-05-02","CerealRye","2021-10-02","2022-07-01",21438.32021,4759.405074,77.79954293,72.67167,39.02844,-76.8887,"FQ_5_2_22_JJ22-10251.csv",39.16,56.95,3.89,7.22,34.11,62.17,26.55,1.1552
"1230","BARC","2022-2023","2_68B","30","2022-12-19","Wheat","2022-10-22","2023-07-11",591.4260717,190.7261592,67.75147929,7.45,39.02628121,-76.87464566,"PSA-N_Decomp.xlsx",81.32,15.96,2.71,18.9,14.08,24.05,47.29,3.024
"0330","BARC","2022-2023","2_68B","30","2023-03-22","Wheat","2022-10-22","2023-07-11",1457.567804,449.6937883,69.14765906,10.82,39.02628121,-76.87464566,"4456-4584 4950.xlsx",NA,NA,2.2633131,20.1939487,19.2962208,34.9992905,36.08057444,3.231031792
"0530","BARC","2022-2023","2_68B","30","2023-05-12","Wheat","2022-10-22","2023-07-11",15676.29046,4255.468066,72.85411318,62.05,39.02628121,-76.87464566,"4456-4584 4950.xlsx",NA,NA,4.0173168,11.1688986,33.180439,59.9000854,27.73149898,1.787023776
"0231","BARC","2021-2022","5_9","31","2022-02-11","Wheat","2021-10-07","2022-07-11",4241.469816,1524.059493,64.06765677,46.02,39.02045,-76.8472,"FQ_5_2_22_JJ22-10251.csv",74.55132195,22.71424144,2.734436614,16.4370861,13.9057455,28.9612064,47.08321565,2.629933776
"0531","BARC","2021-2022","5_9","31","2022-05-02","Wheat","2021-10-07","2022-07-11",30120.73491,7496.062992,75.11327989,84.79167,39.02045,-76.8472,"FQ_5_2_22_JJ22-10251.csv",52.06,45.02,2.92,6.24,28.53,49.76,41.94,0.9984
"1131","BARC","2022-2023","SH_4_6","31","2022-11-21","Brassica","2022-09-24","2023-08-16",1527.559055,264.2169729,82.70332188,29.92,39.01896131,-76.94204373,"PSA-N_Decomp.xlsx",89.76,4.44,5.79,21.42,15.69,17.83,50.4,3.4272
"1231","BARC","2022-2023","SH_4_6","31","2022-12-19","Brassica","2022-09-24","2023-08-16",958.88014,171.4785652,82.11678832,22.6,39.01896131,-76.94204373,"PSA-N_Decomp.xlsx",89.91,4.16,5.93,20.71,15.65,18.73,48.98,3.3136
"0331","BARC","2022-2023","SH_4_6","31","2023-03-22","Brassica","2022-09-24","2023-08-16",3366.579178,633.4208224,81.18503119,6.67,39.01896131,-76.94204373,"4456-4584 4950.xlsx",NA,NA,4.9312301,14.1438923,25.4607887,34.6222229,43.6621172,2.263022768
"0232","BARC","2021-2022","5_9","32","2022-02-11","Wheat","2021-10-07","2022-07-11",3476.815398,1249.343832,64.06643181,42.16888889,39.02064,-76.847,"FQ_5_2_22_JJ22-10251.csv",75.12432901,22.05030161,2.82536938,17.3665962,13.1206264,28.7359295,45.72007247,2.778655392
"0532","BARC","2021-2022","5_9","32","2022-05-02","Wheat","2021-10-07","2022-07-11",14782.15223,3952.755906,73.25994318,81.41,39.02064,-76.847,"FQ_5_2_22_JJ22-10251.csv",54.61,43.37,2.02,7.08,25.11,47.13,44.48,1.1328
"1132","BARC","2022-2023","SH_4_6","32","2022-11-21","Brassica","2022-09-24","2023-08-16",955.3805774,192.4759405,79.85347985,31.45,39.01894445,-76.94237693,"PSA-N_Decomp.xlsx",89.66,4.41,5.93,21.66,15.64,17.95,49.93,3.4656
"1232","BARC","2022-2023","SH_4_6","32","2022-12-19","Brassica","2022-09-24","2023-08-16",824.1469816,157.480315,80.89171975,22.79,39.01894445,-76.94237693,"PSA-N_Decomp.xlsx",89.33,4.37,6.3,20.95,17.15,19.77,46.91,3.352
"0332","BARC","2022-2023","SH_4_6","32","2023-03-22","Brassica","2022-09-24","2023-08-16",2022.747157,409.4488189,79.75778547,21.95,39.01894445,-76.94237693,"4456-4584 4950.xlsx",NA,NA,4.9113169,12.8455257,25.5522003,33.6839752,44.12567556,2.055284112
"0233","BARC","2021-2022","5_9","33","2022-02-11","Wheat","2021-10-07","2022-07-11",2295.713036,857.3928259,62.65243902,40.60666667,39.02082,-76.8472,"FQ_5_2_22_JJ22-10251.csv",75.81168909,21.06458481,3.123726101,16.2676735,13.4107513,27.88237,47.9843822,2.60282776
"0533","BARC","2021-2022","5_9","33","2022-05-02","Wheat","2021-10-07","2022-07-11",16523.1846,4491.688539,72.81584242,82.31667,39.02082,-76.8472,"FQ_5_2_22_JJ22-10251.csv",56.9,40.53,2.57,7.44,24.45,44.83,46.15,1.1904
"1133","BARC","2022-2023","SH_4_6","33","2022-11-21","Brassica","2022-09-24","2023-08-16",1805.774278,327.2090989,81.87984496,35.77,39.01922016,-76.94272301,"PSA-N_Decomp.xlsx",83.69,10.73,5.58,17.77,17.77,20.32,55.68,2.8432
"1233","BARC","2022-2023","SH_4_6","33","2022-12-19","Brassica","2022-09-24","2023-08-16",1240.594926,227.4715661,81.66431594,23.32,39.01922016,-76.94272301,"PSA-N_Decomp.xlsx",86.62,7.38,6,21.78,17.45,19.28,50.07,3.4848
"0333","BARC","2022-2023","SH_4_6","33","2023-03-22","Brassica","2022-09-24","2023-08-16",2451.44357,498.687664,79.65738758,24.61,39.01922016,-76.94272301,"4456-4584 4950.xlsx",NA,NA,4.73,14.1238699,22.6446037,31.8,46.41069706,2.259819184
"0234","BARC","2021-2022","5_9","34","2022-02-11","Wheat","2021-10-07","2022-07-11",5097.112861,1707.786527,66.49502231,42.78666667,39.021,-76.847,"FQ_5_2_22_JJ22-10251.csv",72.88013361,24.57506527,2.544801118,18.3406086,14.0234222,30.865202,42.49724714,2.934497376
"0534","BARC","2021-2022","5_9","34","2022-05-02","Wheat","2021-10-07","2022-07-11",24006.99913,6257.217848,73.93586006,84.47333,39.021,-76.847,"FQ_5_2_22_JJ22-10251.csv",53.37,44.93,1.7,8.56,25.36,48.38,42.23,1.3696
"1134","BARC","2022-2023","SH_4_6","34","2022-11-21","Brassica","2022-09-24","2023-08-16",1776.027997,330.7086614,81.37931034,33.85,39.01948334,-76.94307298,"PSA-N_Decomp.xlsx",84.97,9.66,5.37,16.76,16.83,20.09,55.36,2.6816
"1234","BARC","2022-2023","SH_4_6","34","2022-12-19","Brassica","2022-09-24","2023-08-16",1762.029746,334.208224,81.03277061,16.73,39.01948334,-76.94307298,"PSA-N_Decomp.xlsx",85.32,8.13,6.55,18.14,18.32,21.94,49.25,2.9024
"0334","BARC","2022-2023","SH_4_6","34","2023-03-22","Brassica","2022-09-24","2023-08-16",2197.725284,463.6920385,78.90127389,13.83,39.01948334,-76.94307298,"4456-4584 4950.xlsx",NA,NA,4.972435,12.8917723,24.520628,33.22052,45.5649119,2.062683568
"0235","BARC","2021-2022","5_9","35","2022-02-11","Wheat","2021-10-07","2022-07-11",3609.798775,1364.829396,62.190984,38.02666667,39.02118,-76.8472,"FQ_5_2_22_JJ22-10251.csv",71.87309576,24.76085308,3.366051168,15.2978706,15.2692738,31.31884,46.2404121,2.447659296
"0535","BARC","2021-2022","5_9","35","2022-05-02","Wheat","2021-10-07","2022-07-11",19753.28084,5347.331584,72.9294003,81.16333,39.02118,-76.8472,"FQ_5_2_22_JJ22-10251.csv",56.49,41.02,2.49,6.84,25.12,45.26,46.32,1.0944
"1135","BARC","2022-2023","SH_4_6","35","2022-11-21","Brassica","2022-09-24","2023-08-16",1086.614173,192.4759405,82.28663446,30.21,39.01922817,-76.94236996,"PSA-N_Decomp.xlsx",87.62,6.82,5.57,19.77,16.23,19.24,51.11,3.1632
"1235","BARC","2022-2023","SH_4_6","35","2022-12-19","Brassica","2022-09-24","2023-08-16",1007.874016,176.727909,82.46527778,21.1,39.01922817,-76.94236996,"PSA-N_Decomp.xlsx",90.13,3.34,6.52,23.71,16.42,18.06,47.07,3.7936
"0335","BARC","2022-2023","SH_4_6","35","2023-03-22","Brassica","2022-09-24","2023-08-16",841.6447944,159.2300962,81.08108108,6.48,39.01922817,-76.94236996,"4456-4584 4950.xlsx",NA,NA,4.542182,15.2645159,21.6341896,31.2085857,46.1162116,2.442322544
"0236","BARC","2021-2022","APU_1","36","2022-02-11","CerealRye","2021-10-02","2022-06-02",873.1408574,321.959755,63.12625251,8.742222222,39.01413,-76.8935,"FQ_5_2_22_JJ22-10251.csv",70.44362036,25.79577406,3.760605571,12.4433422,19.566288,33.9540901,43.39377261,1.990934752
"0536","BARC","2021-2022","APU_1","36","2022-05-02","CerealRye","2021-10-02","2022-06-02",8120.734908,1938.757655,76.12583495,38.74667,39.01413,-76.8935,"FQ_5_2_22_JJ22-10251.csv",48.65,48.09,3.26,7.72,28.66,53.13,35.27,1.2352
"1136","BARC","2022-2023","SH_8&9","36","2022-11-21","Barley","2022-10-09","2023-08-16",589.6762905,174.9781277,70.3264095,22.18,39.01765871,-76.94130597,"PSA-N_Decomp.xlsx",77.61,20.53,1.86,22.95,15.95,28.94,35.53,3.672
"1236","BARC","2022-2023","SH_8&9","36","2022-12-19","Barley","2022-10-09","2023-08-16",745.4068241,208.223972,72.0657277,27.98,39.01765871,-76.94130597,"PSA-N_Decomp.xlsx",74.38,23.25,2.37,18.05,20.28,32.49,34.86,2.888
"0336","BARC","2022-2023","SH_8&9","36","2023-03-22","Barley","2022-10-09","2023-08-16",2239.720035,677.1653543,69.765625,22.32,39.01765871,-76.94130597,"4456-4584 4950.xlsx",NA,NA,2.4970629,12.0973873,23.1425266,37.504879,42.34929213,1.935581968
"0536","BARC","2022-2023","SH_8&9","36","2023-05-12","Barley","2022-10-09","2023-08-16",8342.95713,2895.888014,65.28942953,27.71,39.01765871,-76.94130597,"4456-4584 4950.xlsx",NA,NA,4.4992752,6.3232379,32.9836578,54.8595428,35.4329262,1.011718064
"0237","BARC","2021-2022","APU_1","37","2022-02-11","CerealRye","2021-10-02","2022-06-02",848.6439195,395.4505687,53.40206186,6.252,39.01392,-76.8939,"FQ_5_2_22_JJ22-10251.csv",71.54716294,25.03894903,3.413888034,11.1007261,18.3150692,32.3877182,47.56605547,1.776116176
"0537","BARC","2021-2022","APU_1","37","2022-05-02","CerealRye","2021-10-02","2022-06-02",6664.916885,1630.79615,75.5316356,29.27833,39.01392,-76.8939,"FQ_5_2_22_JJ22-10251.csv",48.81,48.06,3.13,8.38,27.63,53,36.21,1.3408
"1137","BARC","2022-2023","SH_8&9","37","2022-11-21","Barley","2022-10-09","2023-08-16",362.2047244,127.7340332,64.73429952,19.34,39.01761258,-76.94095102,"PSA-N_Decomp.xlsx",74.92,23.04,2.03,21.28,19.03,31.67,33.55,3.4048
"1237","BARC","2022-2023","SH_8&9","37","2022-12-19","Barley","2022-10-09","2023-08-16",701.6622922,211.7235346,69.82543641,24.5,39.01761258,-76.94095102,"PSA-N_Decomp.xlsx",72.24,25.26,2.5,18.7,19.96,33.74,34.05,2.992
"0337","BARC","2022-2023","SH_8&9","37","2023-03-22","Barley","2022-10-09","2023-08-16",1798.775153,570.4286964,68.28793774,18.21,39.01761258,-76.94095102,"4456-4584 4950.xlsx",NA,NA,2.8753769,12.2390213,23.2680435,36.561512,42.58634724,1.958243408
"0537","BARC","2022-2023","SH_8&9","37","2023-05-12","Barley","2022-10-09","2023-08-16",8946.631671,3189.851269,64.34578525,21.31,39.01761258,-76.94095102,"4456-4584 4950.xlsx",NA,NA,4.6122231,5.7176099,33.9517593,55.4157791,33.95887774,0.914817584
"0238","BARC","2021-2022","APU_1","38","2022-02-11","CerealRye","2021-10-02","2022-06-02",1461.067367,566.9291339,61.19760479,8.918888889,39.01429,-76.8941,"FQ_5_2_22_JJ22-10251.csv",70.53216535,26.0474359,3.420398749,10.9779596,19.2150593,33.5520744,45.97319781,1.756473536
"0538","BARC","2021-2022","APU_1","38","2022-05-02","CerealRye","2021-10-02","2022-06-02",11181.10236,2677.165354,76.05633803,38.15667,39.01429,-76.8941,"FQ_5_2_22_JJ22-10251.csv",42.13,54.03,3.83,7.03,32.8,59.62,31.06,1.1248
"1138","BARC","2022-2023","SH_8&9","38","2022-11-21","Barley","2022-10-09","2023-08-16",440.9448819,138.2327209,68.65079365,19.48,39.01733547,-76.94091239,"PSA-N_Decomp.xlsx",76.89,20.93,2.18,22.83,17.71,30.65,31.96,3.6528
"1238","BARC","2022-2023","SH_8&9","38","2022-12-19","Barley","2022-10-09","2023-08-16",887.1391076,264.2169729,70.21696252,21.06,39.01733547,-76.94091239,"PSA-N_Decomp.xlsx",72.63,24.78,2.59,18.7,21.22,33.8,33.03,2.992
"0338","BARC","2022-2023","SH_8&9","38","2023-03-22","Barley","2022-10-09","2023-08-16",1503.062117,460.1924759,69.38300349,16.99,39.01733547,-76.94091239,"4456-4584 4950.xlsx",NA,NA,3.092685,12.5595655,22.7364407,36.1536217,43.69486212,2.00953048
"0538","BARC","2022-2023","SH_8&9","38","2023-05-12","Barley","2022-10-09","2023-08-16",4859.142607,1695.538058,65.10622974,19.67,39.01733547,-76.94091239,"4456-4584 4950.xlsx",NA,NA,4.3248348,5.9814258,33.5492172,55.9917603,35.18522192,0.957028128
"0239","BARC","2021-2022","APU_1","39","2022-02-11","CerealRye","2021-10-02","2022-06-02",832.895888,334.208224,59.87394958,7.2,39.01465,-76.8942,"FQ_5_2_22_JJ22-10251.csv",66.34791799,29.82443214,3.827649862,10.4863434,22.7000484,37.1823044,43.03919671,1.677814944
"0539","BARC","2021-2022","APU_1","39","2022-05-02","CerealRye","2021-10-02","2022-06-02",7886.264217,1760.279965,77.67916574,37.54286,39.01465,-76.8942,"FQ_5_2_22_JJ22-10251.csv",41.9,54.72,3.38,8.37,33.16,59.64,27.82,1.3392
"1139","BARC","2022-2023","SH_8&9","39","2022-11-21","Barley","2022-10-09","2023-08-16",780.4024497,208.223972,73.31838565,25.91,39.01737374,-76.94129284,"PSA-N_Decomp.xlsx",77.93,20.12,1.95,24.44,15.04,29,33.63,3.9104
"1239","BARC","2022-2023","SH_8&9","39","2022-12-19","Barley","2022-10-09","2023-08-16",1041.11986,281.7147857,72.94117647,29.9,39.01737374,-76.94129284,"PSA-N_Decomp.xlsx",74.01,23.39,2.6,20.84,18.81,32.41,32.94,3.3344
"0339","BARC","2022-2023","SH_8&9","39","2023-03-22","Barley","2022-10-09","2023-08-16",2706.911636,857.3928259,68.32579186,28.57,39.01737374,-76.94129284,"4456-4584 4950.xlsx",NA,NA,2.5128701,11.2081032,23.6894913,38.9429016,41.82382931,1.793296512
"0539","BARC","2022-2023","SH_8&9","39","2023-05-12","Barley","2022-10-09","2023-08-16",9711.286089,3573.053368,63.20720721,22.11,39.01737374,-76.94129284,"4456-4584 4950.xlsx",NA,NA,4.457139,5.8915009,33.3671646,58.7928238,33.99191077,0.942640144
"1104","BARC","2022-2023","ND_5","04","2022-11-21","CerealRye","2022-10-10","2023-08-11",645.6692913,213.4733158,66.93766938,18.45,39.02824397,-76.9367502,"PSA-N_Decomp.xlsx",80.88,14.82,4.3,25.48,17.98,27.81,31.68,4.0768
"1204","BARC","2022-2023","ND_5","04","2022-12-19","CerealRye","2022-10-10","2023-08-11",1128.608924,348.2064742,69.14728682,47.66,39.02824397,-76.9367502,"PSA-N_Decomp.xlsx",83.91,13.16,2.94,21.46,12.8,23.51,42.39,3.4336
"0304","BARC","2022-2023","ND_5","04","2023-03-22","CerealRye","2022-10-10","2023-08-11",3902.012248,1079.615048,72.33183857,15.87,39.02824397,-76.9367502,"4456-4584 4950.xlsx",NA,NA,3.3763621,12.3584919,25.1700401,39.5915642,38.95727369,1.977358704
"0504","BARC","2022-2023","ND_5","04","2023-05-12","CerealRye","2022-10-10","2023-08-11",15081.36483,4071.741032,73.0015083,28.77,39.02824397,-76.9367502,"4456-4584 4950.xlsx",NA,NA,5.1304488,4.4542141,42.3835564,71.3048325,22.87932568,0.712674256
"0204","BARC","2021-2022","SD_5","04","2022-02-11","CrimsonClover-CerealRye","2021-09-20","2022-06-24",967.6290464,421.6972878,56.41952984,6.715555556,39.01327,-76.9458,"FQ_5_2_22_JJ22-10251.csv",66.35610245,27.15347186,6.49042569,15.4160376,29.2386532,39.279789,30.63997143,2.466566016
"0504","BARC","2021-2022","SD_5","04","2022-05-02","CrimsonClover-CerealRye","2021-09-20","2022-06-24",9816.272966,2029.746282,79.32263815,55.34333333,39.01327,-76.9458,"FQ_5_2_22_JJ22-10251.csv",47.1,46.06,6.83,11,38.25,54.51,29.22,1.76
"0240","BARC","2021-2022","APU_1","40","2022-02-11","CerealRye","2021-10-02","2022-06-02",1594.050744,565.1793526,64.54445664,8.978888889,39.01462,-76.8948,"FQ_5_2_22_JJ22-10251.csv",72.42071628,23.95311265,3.626171066,12.567482,17.0313835,30.6893501,49.52465711,2.01079712
"0540","BARC","2021-2022","APU_1","40","2022-05-02","CerealRye","2021-10-02","2022-06-02",9578.302712,2250.218723,76.50712459,41.91833,39.01462,-76.8948,"FQ_5_2_22_JJ22-10251.csv",42.21,54.25,3.54,7.06,32.13,59.58,31.26,1.1296
"1140","BARC","2022-2023","SH_8&9","40","2022-11-21","Barley","2022-10-09","2023-08-16",432.1959755,153.9807524,64.37246964,22.59,39.01710573,-76.94094867,"PSA-N_Decomp.xlsx",81.11,17.15,1.74,24.8,13.94,26.28,36.13,3.968
"1240","BARC","2022-2023","SH_8&9","40","2022-12-19","Barley","2022-10-09","2023-08-16",687.664042,194.2257218,71.75572519,32.9,39.01710573,-76.94094867,"PSA-N_Decomp.xlsx",76.2,21.73,2.07,20.05,16.94,30.3,36.47,3.208
"0340","BARC","2022-2023","SH_8&9","40","2023-03-22","Barley","2022-10-09","2023-08-16",3200.349956,992.1259843,68.99945325,26.8,39.01710573,-76.94094867,"4456-4584 4950.xlsx",NA,NA,2.52935,11.22157,23.5447311,38.5587883,43.34186068,1.7954512
"0540","BARC","2022-2023","SH_8&9","40","2023-05-12","Barley","2022-10-09","2023-08-16",8353.455818,3032.370954,63.69920402,20.25,39.01710573,-76.94094867,"4456-4584 4950.xlsx",NA,NA,4.5588541,6.3508248,33.97192,58.4952698,33.16939929,1.016131968
"0241","BARC","2021-2022","5_11_12","41","2022-02-11","Wheat","2021-10-08","2022-06-29",846.8941382,379.7025372,55.16528926,4.921111111,39.02212,-76.8331,"FQ_5_2_22_JJ22-10251.csv",71.88471116,24.72714849,3.38814035,16.4082336,15.9526834,31.5865688,44.05894622,2.625317376
"0541","BARC","2021-2022","5_11_12","41","2022-05-02","Wheat","2021-10-08","2022-06-29",13291.33858,3205.5993,75.88204318,68.35,39.02212,-76.8331,"FQ_5_2_22_JJ22-10251.csv",52.48,45.19,2.34,14.34,25.22,49.41,32.33,2.2944
"1241","BARC","2022-2023","SE_1_8_A","41","2022-12-19","CerealRye","2022-10-10","2023-08-08",563.4295713,155.7305337,72.36024845,36.67,39.01886262,-76.94651871,"PSA-N_Decomp.xlsx",82.02,14.55,3.43,20.99,14.28,26.03,38.7,3.3584
"0242","BARC","2021-2022","5_11_12","42","2022-02-11","Wheat","2021-10-08","2022-06-29",727.9090114,278.2152231,61.77884615,3.091111111,39.02174,-76.8338,"FQ_5_2_22_JJ22-10251.csv",72.30440881,24.35798219,3.337609002,16.1019917,15.8192577,30.6430416,46.36112421,2.576318672
"0542","BARC","2021-2022","5_11_12","42","2022-05-02","Wheat","2021-10-08","2022-06-29",11251.09361,2941.382327,73.85692068,73.11,39.02174,-76.8338,"FQ_5_2_22_JJ22-10251.csv",51.98,45.41,2.61,13.2,25.76,49.87,33.33,2.112
"1242","BARC","2022-2023","SE_1_8_A","42","2022-12-19","CerealRye","2022-10-10","2023-08-08",386.7016623,108.4864392,71.94570136,25.22,39.01886377,-76.94689791,"PSA-N_Decomp.xlsx",79.82,15.34,4.84,20.09,19.98,28.38,36.68,3.2144
"0243","BARC","2021-2022","5_11_12","43","2022-02-11","Wheat","2021-10-08","2022-06-29",771.6535433,313.2108486,59.41043084,2.971111111,39.02101,-76.8338,"FQ_5_2_22_JJ22-10251.csv",69.72112226,26.50078423,3.778093509,12.8883133,17.3791637,32.8932838,48.25627617,2.062130128
