"","Year","State","Site","Species","Cultivar","GS.Zadoks","Sampling.date","Block","YIELD.Mg.ha","CP","ADF","aNDF","NDFD48","RFQ.x","Account.","Sample.","Date_Processed","Sampled_By","Sampled_For","Description1","Product_Type","Test_Mode","Moisture","Dry_Matter","pH","AD.ICP","ND.ICP_w.oNa2SO3","ND.ICP_w.Na2SO3","SP.CP","aNDFom","Lignin","uNDFom48","uNDFom240","NDFD240","WSC.Sugar.","ESC.Sugar.","Starch","EE.Fat.","TFA.Fat.","Ash","Ca","P","Mg","K","S","Adj_CP","NFC","TDN_ADF","NEL3x_ADF","NEG_ADF","NEM_ADF","TDN_OARDC","NEL3x_OARDC","NEG_OARDC","NEM_OARDC","TDN_Milk2013","NEL3x_Milk2013","NEM_Milk2013","NEG_Milk2013","Milk.Ton_Milk2013","RFV","RFQ.y"
"210",2015,"NY","Musgrave","Cereal.rye","Spooner",55,"5/19/15","Blk4",3.173480375,13.74,40.06,65.81,61.53,120.7298159,7592,116060046596,"6/23/2016","Cornell University","MUSGRAVE 880","R2 Date5 Blk4",7,"N9",8.63,91.37,5.36,0.69,2.2,1.91,55.09,62.88,5.43,24.19,14.56,76.84,7.31,2.38,0.92,2.79,1,9.58,0.35,0.4,0.21,3.39,0.18,13.74,13.71,63.79,65.58,26.54,51.93,54.9,55.68,28.26,53.8,51.7,60.45,48.98,23.81,2709,81.39,93.11
"211",2015,"NY","Musgrave","Cereal.rye","Aroostook",60,"5/19/15","Blk1",4.924279332,11.59,44.99,70.68,51.92,89.38914258,7592,116060046624,"6/23/2016","Cornell University","MUSGRAVE 909","R3 Date5 Blk1",7,"N9",8,92,5.34,0.77,1.85,1.81,50.39,66.45,6.84,31.95,19.18,71.14,6.41,1.2,0.24,2.25,0.89,9.53,0.32,0.34,0.19,2.96,0.17,11.59,12.35,62.26,63.88,23.91,49.08,51.4,51.79,22.43,47.49,44.93,56.56,37.64,13.2,2373,70.97,63.91
"212",2015,"NY","Musgrave","Cereal.rye","Aroostook",60,"5/19/15","Blk2",4.873451308,11.42,45.37,71.14,52.36,89.44183347,7592,116060046625,"6/23/2016","Cornell University","MUSGRAVE 910","R3 Date5 Blk2",7,"N9",8.02,91.98,5.33,0.84,1.83,2.02,47.99,67.26,7.18,32.04,21.07,68.67,6.19,2.46,0.22,2.21,0.81,9.36,0.34,0.34,0.19,2.91,0.16,11.42,12.17,62.14,63.75,23.65,48.81,50.7,51.01,21.32,46.3,44.91,56.47,37.51,13.08,2371,70.17,64.25
"213",2015,"NY","Musgrave","Cereal.rye","Aroostook",60,"5/19/15","Blk3",4.872444812,12.12,44.25,70.14,54.71,98.24223979,7592,116060046626,"6/23/2016","Cornell University","MUSGRAVE 911","R3 Date5 Blk3",7,"N9",8.07,91.93,5.37,0.7,1.94,1.94,47.44,66.39,6.95,30.07,19.58,70.51,7.3,2.48,0.5,2.24,0.97,8.81,0.33,0.35,0.19,3,0.17,12.12,12.65,62.49,64.14,24.29,49.49,52.18,52.66,23.8,48.97,47.27,58.33,41.51,16.85,2513,72.15,71.6
"214",2015,"NY","Musgrave","Cereal.rye","Aroostook",59,"5/19/15","Blk4",2.531336233,10.41,45.21,72.21,52.97,93.30144433,7592,116060046627,"6/23/2016","Cornell University","MUSGRAVE 912","R3 Date5 Blk4",7,"N9",7.92,92.08,5.25,0.72,1.67,1.93,44,69.26,6.94,32.57,21.34,69.19,7.29,2.8,0.41,2.32,1,8.56,0.29,0.32,0.17,2.75,0.15,10.41,11.7,62.2,63.81,22.88,47.98,51.57,51.98,22.15,47.19,45.14,56.96,37.4,12.98,2408,69.08,65.5
"215",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",57,"5/19/15","Blk1",2.97016828,11.12,42.86,70.73,59.85,111.1670723,7592,116060046656,"6/23/2016","Cornell University","MUSGRAVE 941","R4 Date5 Blk1",7,"N9",8.17,91.83,5.24,0.64,1.78,1.75,52.61,67.9,5.76,27.26,16.75,75.33,7.71,3.56,0.99,2.36,0.81,9.13,0.29,0.35,0.18,3.19,0.15,11.12,11.79,62.92,64.62,23.71,48.87,53.1,53.68,24.62,49.86,48.64,58.01,43.13,18.36,2538,73.15,81.19
"216",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",59,"5/19/15","Blk2",4.034034044,10.85,44.92,72.51,55.46,94.87908698,7592,116060046657,"6/23/2016","Cornell University","MUSGRAVE 942","R4 Date5 Blk2",7,"N9",8.24,91.76,5.21,0.62,1.74,1.77,52.35,68.26,6.13,30.4,17.36,74.57,6.54,3.96,0.8,2.36,0.78,9.45,0.27,0.35,0.18,3.05,0.14,10.85,11.43,62.29,63.91,22.92,48.02,52.07,52.53,23.08,48.2,45.78,56.4,38.59,14.1,2395,68.95,68.5
"217",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",57,"5/19/15","Blk3",3.242928565,12.73,42.34,68.59,58.64,108.4267201,7592,116060046658,"6/23/2016","Cornell University","MUSGRAVE 943","R4 Date5 Blk3",7,"N9",8.37,91.63,5.39,0.68,2.04,1.83,55.07,64.84,5.77,26.82,15.66,75.85,7.13,3.49,0.35,2.44,0.76,9.57,0.32,0.38,0.19,3.2,0.17,12.73,12.93,63.09,64.8,25.11,50.38,53.48,54.1,25.86,51.19,49.02,58.53,44.45,19.6,2561,75.86,81.29
"218",2015,"NY","Musgrave","Cereal.rye","LakeviewVNS",57,"5/19/15","Blk4",5.2010656,11.45,44.42,71.39,56.6,97.63971347,7592,116060050107,"6/23/2016","Cornell University","MUSGRAVE 944","R4 Date5 Blk4",7,"N9",8.59,91.41,5.16,0.58,1.83,1.68,57.29,66.27,6.24,28.76,16.16,75.61,7.04,3.38,0.24,2.32,0.7,9.78,0.28,0.36,0.19,3.18,0.14,11.45,12.48,62.44,64.08,23.57,48.72,52.08,52.54,23.4,48.53,46.94,57.01,40.66,16.05,2445,70.72,72.07
"219",2015,"NY","Musgrave","Triticale","TriCal815",49,"5/19/15","Blk1",3.172473879,12.41,38.6,64.37,63.49,134.6679034,7592,116060046684,"6/23/2016","Cornell University","MUSGRAVE 973","T1 Date5 Blk1",7,"N9",8.8,91.2,5.06,0.55,1.99,1.45,60.84,62.15,4.97,22.69,15.16,75.61,9.76,2.48,0.65,2.24,0.64,9.04,0.32,0.37,0.17,3.17,0.15,12.41,16.21,64.24,66.08,26.65,52.05,55.97,56.88,29.14,54.76,52.95,61.21,50.21,24.95,2775,84.82,100.79
"220",2015,"NY","Musgrave","Triticale","TriCal815",45,"5/19/15","Blk2",2.024565738,12.83,36.56,62.35,65.52,149.5346323,7592,116060046685,"6/23/2016","Cornell University","MUSGRAVE 974","T1 Date5 Blk2",7,"N9",8.77,91.23,5.05,0.52,2.05,1.46,59.31,61.49,4.63,21.2,14.85,75.85,10.16,5.15,1.32,2.41,0.91,8.11,0.32,0.37,0.18,3.06,0.16,12.83,17.12,64.86,66.78,27.59,53.07,58.01,59.15,32.07,57.96,55.47,63.59,54.13,28.56,2944,89.93,112.24
"221",2015,"NY","Musgrave","Triticale","TriCal815",49,"5/19/15","Blk3",4.896600705,12.96,39.74,64.65,60.42,121.3979492,7592,116060046686,"6/23/2016","Cornell University","MUSGRAVE 975","T1 Date5 Blk3",7,"N9",9.09,90.91,5.13,0.56,2.07,1.47,63.12,60.44,5.24,23.92,13.36,77.9,8.11,4.56,0.39,2.43,0.63,9.8,0.35,0.39,0.2,3.07,0.16,12.96,16.64,63.88,65.69,26.74,52.14,55.26,56.09,28.43,53.99,51.52,60.36,48.32,23.19,2694,83.54,91.86
"222",2015,"NY","Musgrave","Triticale","TriCal815",47,"5/19/15","Blk4",3.947978677,12.54,37.73,63.11,64.81,142.339646,7592,116060046687,"6/23/2016","Cornell University","MUSGRAVE 976","T1 Date5 Blk4",7,"N9",8.96,91.04,5.05,0.5,2.01,1.34,62.52,61.21,4.77,21.54,15.03,75.45,9.92,4.73,0.92,2.28,0.71,8.69,0.33,0.38,0.17,3.18,0.15,12.54,17.19,64.5,66.38,27.2,52.64,57.02,58.05,30.64,56.39,54.4,62.45,52.41,26.99,2865,87.65,107.03
"223",2015,"NY","Musgrave","Triticale","TriCal718",41,"5/19/15","Blk2",3.698871036,13.79,38.95,63.92,62.24,124.8599184,7592,116060046715,"6/23/2016","Cornell University","MUSGRAVE 1006","T2 Date5 Blk2",7,"N9",9.47,90.53,5.08,0.45,2.21,1.44,64.97,59.8,4.81,22.58,12.24,79.53,8.06,3.98,0.26,2.39,0.71,10.07,0.35,0.4,0.2,3.26,0.17,13.79,16.07,64.13,65.96,27.31,52.77,56.12,57.04,30.01,55.71,52.46,60.73,50.12,24.87,2733,85.34,97.09
"224",2015,"NY","Musgrave","Triticale","TriCal718",43,"5/19/15","Blk3",5.473825886,12.87,40.69,66,61.4,119.8683164,7592,116060046716,"6/23/2016","Cornell University","MUSGRAVE 1007","T2 Date5 Blk3",7,"N9",8.9,91.1,5.02,0.56,2.06,1.4,65.19,62.33,5.21,24.06,13.75,77.94,8.36,3.48,0.32,2.36,0.55,9.79,0.32,0.39,0.19,3.28,0.15,12.87,14.86,63.59,65.36,26.18,51.54,54.66,55.42,27.57,53.05,50.95,59.49,47.42,22.37,2646,80.7,91.43
"225",2015,"NY","Musgrave","Triticale","TriCal718",41,"5/19/15","Blk4",2.883609665,14.04,37.54,62.49,65.32,139.6389355,7592,116060046717,"6/23/2016","Cornell University","MUSGRAVE 1008","T2 Date5 Blk4",7,"N9",9.44,90.56,5.06,0.45,2.25,1.45,63.03,59.78,4.76,20.73,12.97,78.3,8.79,3.52,0.61,2.4,0.8,9.2,0.35,0.39,0.19,3.25,0.17,14.04,16.63,64.57,66.45,27.95,53.46,57.17,58.21,31.53,57.37,54.88,62.65,53.8,28.27,2882,88.8,109.18
"226",2015,"NY","Musgrave","Triticale","NE426GT",53,"5/19/15","Blk1",3.798514092,13.43,37.62,63.23,63.53,133.0334206,7592,116060046744,"6/23/2016","Cornell University","MUSGRAVE 1037","T3 Date5 Blk1",7,"N9",8.91,91.09,5.16,0.44,2.15,1.36,64.78,60.27,4.69,21.98,12.8,78.76,8.71,2.84,0.42,2.06,0.63,9.82,0.32,0.38,0.19,3.25,0.17,13.43,16.21,64.54,66.42,27.45,52.92,56.31,57.25,30.11,55.82,52.98,60.96,50.72,25.42,2759,87.77,101.49
"227",2015,"NY","Musgrave","Triticale","NE426GT",53,"5/19/15","Blk2",3.59469875,11.97,38.19,64.77,63.58,138.0687321,7592,116060046745,"6/23/2016","Cornell University","MUSGRAVE 1038","T3 Date5 Blk2",7,"N9",8.65,91.35,5.04,0.4,1.92,1.33,60.99,63.27,4.57,23.04,14.95,76.37,9.9,4.6,0.54,2.21,0.76,8.47,0.28,0.36,0.16,3.1,0.15,11.97,15.86,64.36,66.22,26.36,51.73,57.16,58.2,30.62,56.38,53.14,61.61,50.3,25.03,2801,84.83,101.31
"228",2015,"NY","Musgrave","Triticale","NE426GT",55,"5/19/15","Blk3",5.177412955,13.11,37.97,63.81,63.85,138.7408926,7592,116060046746,"6/23/2016","Cornell University","MUSGRAVE 1039","T3 Date5 Blk3",7,"N9",8.92,91.08,5.16,0.42,2.1,1.31,62.01,61.63,4.7,22.28,14.2,76.96,9.35,4.14,0.38,2.11,0.7,8.55,0.3,0.37,0.18,3.12,0.16,13.11,16.32,64.43,66.3,27.11,52.55,57.24,58.29,31.22,57.03,53.82,62.16,51.82,26.44,2839,86.45,103.75
"229",2015,"NY","Musgrave","Triticale","NE426GT",55,"5/19/15","Blk4",2.732132089,12.95,36.75,62.61,64.45,142.8148448,7592,116060046747,"6/23/2016","Cornell University","MUSGRAVE 1040","T3 Date5 Blk4",7,"N9",9.1,90.9,5.21,0.4,2.07,1.55,57.14,60.73,4.47,21.59,13.7,77.44,9.58,3.01,1.16,2.34,0.93,8.81,0.32,0.37,0.18,3.06,0.17,12.95,17.13,64.81,66.72,27.53,53.01,58,59.14,32.18,58.07,54.67,62.87,53.02,27.54,2889,89.7,107.77
"230",2015,"NY","Musgrave","Triticale","TriMark099",50,"5/19/15","Blk1",5.309767116,13.04,38.7,64.25,63.93,128.8570995,7592,116060046776,"6/23/2016","Cornell University","MUSGRAVE 1069","T4 Date5 Blk1",7,"N9",9,91,5.27,0.62,2.09,1.5,63.19,59.77,4.64,21.56,11.37,80.98,8.33,3.85,0.43,2.41,0.59,10.35,0.36,0.39,0.21,3.35,0.16,13.04,16.75,64.21,66.05,26.92,52.34,55.8,56.69,29.16,54.77,52.92,60.61,50.44,25.17,2739,85.16,99.98
"231",2015,"NY","Musgrave","Triticale","TriMark099",50,"5/19/15","Blk2",2.904242823,13.01,37.71,64.06,64.02,136.9232632,7592,116060046777,"6/23/2016","Cornell University","MUSGRAVE 1070","T4 Date5 Blk2",7,"N9",9.24,90.76,5.14,0.48,2.08,1.4,61.57,60.68,4.71,21.83,12.8,78.91,9.17,4.37,0.25,2.34,0.78,9.09,0.34,0.38,0.19,3.19,0.16,13.01,16.84,64.51,66.39,26.98,52.4,57.02,58.05,30.85,56.63,53.96,62.12,51.98,26.59,2838,86.28,102.63
"232",2015,"NY","Musgrave","Triticale","TriMark099",50,"5/19/15","Blk3",3.311873509,13.87,36.91,61.48,64.32,134.9737516,7592,116060046778,"6/23/2016","Cornell University","MUSGRAVE 1071","T4 Date5 Blk3",7,"N9",9.2,90.8,5.4,0.53,2.22,1.58,60.42,57.54,4.38,20.53,10.82,81.2,8.42,2.58,0.17,2.34,0.8,10.35,0.38,0.39,0.22,3.25,0.18,13.87,18.02,64.76,66.66,28.29,53.83,57.26,58.31,31.53,57.37,54.38,62.07,53,27.52,2837,90.92,106.78
"233",2015,"NY","Musgrave","Triticale","TriMark099",49,"5/19/15","Blk4",2.033624198,13.1,35.37,60.82,67.08,153.5095484,7592,116060046779,"6/23/2016","Cornell University","MUSGRAVE 1072","T4 Date5 Blk4",7,"N9",9.16,90.84,5.27,0.48,2.1,1.44,59.24,58.32,4.33,19.2,12.78,78.09,10.33,5.04,0.99,2.36,0.9,8.75,0.35,0.36,0.2,3.03,0.17,13.1,19.37,65.23,67.19,28.28,53.82,58.82,60.05,33.28,59.28,56.95,64.5,56.41,30.66,3015,93.69,118.24
"234",2015,"NY","Musgrave","Barley","Verdant",52,"5/24/15","Blk1",3.699374284,11.77,33.63,55.42,72.17,169.3441966,7592,116060046445,"6/22/2016","Cornell University","MUSGRAVE 721","B1 Date6 Blk1",7,"N9",9.1,90.9,5.35,0.63,1.88,1.53,58.62,53.83,3.86,14.98,9.84,81.72,12.62,6.27,2.12,2.49,0.96,9.64,0.4,0.36,0.19,3.42,0.17,11.77,24.33,65.77,67.79,29.98,55.67,59.91,61.26,34.06,60.14,60.37,66.55,60.75,34.62,3185,105.47,143.18
"235",2015,"NY","Musgrave","Barley","Verdant",52,"5/24/15","Blk2",4.296729375,13.15,34.34,56.21,71.92,167.1987065,7592,116060046446,"6/22/2016","Cornell University","MUSGRAVE 722","B1 Date6 Blk2",7,"N9",8.96,91.04,5.37,0.63,2.1,1.62,58.4,54.6,4.03,15.33,11.19,79.51,12.03,6.21,1.41,2.37,0.88,9.64,0.4,0.38,0.19,3.5,0.17,13.15,22.35,65.56,67.55,30.12,55.83,59.36,60.65,33.93,60,59.83,65.98,60.58,34.46,3147,102.62,139.99
"236",2015,"NY","Musgrave","Barley","Verdant",51,"5/24/15","Blk3",3.816127764,13.32,34.52,55.43,70.98,158.3160753,7592,116060046447,"6/22/2016","Cornell University","MUSGRAVE 723","B1 Date6 Blk3",7,"N9",9.17,90.83,5.41,0.65,2.13,1.63,60.59,53.34,3.97,15.48,9.3,82.56,11.05,4.88,1.45,2.41,0.76,10.97,0.43,0.4,0.2,3.66,0.18,13.32,22.24,65.5,67.49,30.48,56.22,58.35,59.53,32.67,58.61,58.49,64.43,58.72,32.77,3040,103.83,136.83
"237",2015,"NY","Musgrave","Barley","Verdant",50,"5/24/15","Blk4",1.842390049,12.43,30.92,51.4,73.86,188.8494248,7592,116060046448,"6/22/2016","Cornell University","MUSGRAVE 724","B1 Date6 Blk4",7,"N9",8.63,91.37,5.5,0.58,1.99,1.71,54.14,49.93,3.7,13.05,7.78,84.42,14.99,6.46,3.37,2.73,1.29,8.22,0.36,0.33,0.17,2.99,0.17,12.43,28.84,66.61,68.72,31.79,57.65,63.19,64.92,38.6,65.16,64.41,71.04,66.77,40.05,3487,117.06,163.7
"238",2015,"NY","Musgrave","Barley","Valor",65,"5/24/15","Blk1",4.31132356,13.47,35.03,58.76,63.97,148.529655,7592,116060046474,"6/22/2016","Cornell University","MUSGRAVE 753","B2 Date6 Blk1",7,"N9",8.83,91.17,5.5,0.51,2.16,1.67,53.01,56.29,4.87,20.28,13.72,75.63,10.96,6.71,3.09,2.07,1.07,8.88,0.35,0.35,0.2,2.9,0.18,13.47,20.96,65.34,67.31,29.23,54.85,58.61,59.82,33.17,59.16,56.63,65.05,56.12,30.39,3026,97.43,115.35
"239",2015,"NY","Musgrave","Barley","Valor",65,"5/24/15","Blk2",5.082802376,10.98,39.77,64.44,57.54,119.9745095,7592,116060046475,"6/22/2016","Cornell University","MUSGRAVE 754","B2 Date6 Blk2",7,"N9",8.2,91.8,5.48,0.68,1.76,1.6,50.09,62.13,5.62,26.38,17.59,71.69,9.82,4.91,2.59,1.75,0.71,9.19,0.31,0.33,0.18,2.71,0.15,10.98,17.59,63.88,65.68,26.15,51.51,54.72,55.48,26.76,52.16,50.13,60.06,45.32,20.41,2650,83.51,86.79
"240",2015,"NY","Musgrave","Barley","Valor",65,"5/24/15","Blk3",5.894541013,12.38,37.91,60.98,60,130.291902,7592,116060046476,"6/22/2016","Cornell University","MUSGRAVE 755","B2 Date6 Blk3",7,"N9",8.62,91.38,5.5,0.68,1.98,1.62,53.63,57.67,5.49,23.07,15.44,73.23,10.21,6,2.59,1.8,0.77,9.61,0.38,0.34,0.2,2.8,0.17,12.38,20.19,64.45,66.32,27.99,53.5,55.92,56.82,29.01,54.61,53.14,62.22,50.49,25.21,2811,90.67,99.15
"241",2015,"NY","Musgrave","Barley","Valor",65,"5/24/15","Blk4",5.089344597,10.85,36.96,61.44,63.12,144.560362,7592,116060046477,"6/22/2016","Cornell University","MUSGRAVE 756","B2 Date6 Blk4",7,"N9",8.59,91.41,5.38,0.6,1.74,1.61,48.02,60.16,5.41,22.19,16.03,73.35,12.24,6.35,3.28,1.96,1.06,8.12,0.31,0.3,0.18,2.7,0.15,10.85,20.42,64.75,66.65,27.29,52.74,57.19,58.23,30.09,55.79,55.27,64.17,52.95,27.48,2962,90.86,108.76
"242",2015,"NY","Musgrave","Barley","P919",69,"5/24/15","Blk1",5.300205408,9.94,38.12,61.5,62.15,138.1445358,7592,116060046505,"6/22/2016","Cornell University","MUSGRAVE 785","B3 Date6 Blk1",7,"N9",8.68,91.32,5.29,0.58,1.59,1.4,50.1,60.34,5.39,22.84,16.8,72.16,13.3,3.32,3.2,1.92,0.87,8.47,0.31,0.32,0.16,2.85,0.13,9.94,20.78,64.39,66.25,26.95,52.38,56.54,57.51,28.81,54.4,54.1,63.08,50.79,25.48,2884,89.49,105.15
"243",2015,"NY","Musgrave","Barley","P919",76,"5/24/15","Blk2",5.320838566,8.56,37.57,61.33,60.21,135.6472147,7592,116060046506,"6/22/2016","Cornell University","MUSGRAVE 786","B3 Date6 Blk2",7,"N9",8.29,91.71,5.26,0.49,1.37,1.23,48.01,59.56,5.13,23.7,17.69,70.3,14.5,6.62,4.01,2.03,1.07,7.56,0.26,0.28,0.15,2.46,0.11,8.56,23.48,64.56,66.44,26.56,51.95,58.35,59.53,30.67,56.43,54.68,64.6,51.03,25.7,2966,90.6,102.75
"244",2015,"NY","Musgrave","Barley","P919",69,"5/24/15","Blk3",4.849295415,10.32,36.97,60.11,61.78,146.1133393,7592,116060046507,"6/22/2016","Cornell University","MUSGRAVE 787","B3 Date6 Blk3",7,"N9",8.42,91.58,5.4,0.6,1.65,1.48,48.06,58.38,5.46,22.31,17.5,70.02,13.65,5.58,3.85,1.85,0.99,7.43,0.3,0.29,0.16,2.53,0.13,10.32,23.36,64.74,66.64,27.63,53.11,58.17,59.33,31.16,56.96,56.05,65.53,53.84,28.3,3039,93.18,109.19
"245",2015,"NY","Musgrave","Barley","P919",65,"5/24/15","Blk4",3.814114773,8.93,35.95,59.95,62.81,144.3897904,7592,116060046508,"6/22/2016","Cornell University","MUSGRAVE 788","B3 Date6 Blk4",7,"N9",8.39,91.61,5.31,0.48,1.43,1.45,45.35,58.22,5.04,21.65,16.37,71.88,16.52,7.89,3.53,2.19,1.26,7.77,0.29,0.27,0.16,2.37,0.12,8.93,24.27,65.05,66.99,27.22,52.67,58.98,60.23,31.7,57.55,56.64,65.87,54.11,28.54,3070,94.4,112.49
"246",2015,"NY","Musgrave","Barley","Thoroughbred",64,"5/24/15","Blk1",3.095476972,11.18,35.32,59.68,65.37,155.7953373,7592,116060046536,"6/23/2016","Cornell University","MUSGRAVE 817","B4 Date6 Blk1",7,"N9",8.99,91.01,5.35,0.47,1.79,1.6,47.76,58.8,4.75,20.36,16.39,72.13,12.41,6.22,4.64,2.19,1.14,7.81,0.28,0.32,0.17,2.63,0.15,11.18,21.67,65.25,67.21,28.1,53.62,59.21,60.48,32.97,58.94,57.33,65.78,56.11,30.38,3084,95.65,119.06
"247",2015,"NY","Musgrave","Barley","Thoroughbred",62,"5/24/15","Blk2",3.804553066,11.15,36.55,61.28,61.82,140.3313854,7592,116060046537,"6/23/2016","Cornell University","MUSGRAVE 818","B4 Date6 Blk2",7,"N9",8.61,91.39,5.35,0.55,1.78,1.67,48.43,59.51,4.94,22.72,15.85,73.37,11.99,6.85,3.26,2.16,1.06,8.59,0.3,0.32,0.17,2.71,0.15,11.15,20.36,64.87,66.79,27.45,52.92,57.76,58.87,31,56.79,54.52,63.61,51.98,26.59,2916,91.82,105.2
"248",2015,"NY","Musgrave","Barley","Thoroughbred",61,"5/24/15","Blk3",4.353093124,12.97,36.51,61.27,63.46,138.1586137,7592,116060046538,"6/23/2016","Cornell University","MUSGRAVE 819","B4 Date6 Blk3",7,"N9",8.87,91.13,5.49,0.61,2.08,1.75,53.66,57.85,4.74,21.14,13.8,76.15,10.05,6.4,2.2,2.06,0.78,9.77,0.34,0.35,0.2,2.97,0.17,12.97,19.38,64.88,66.8,28.07,53.59,57.06,58.09,30.82,56.59,54.51,62.62,52.78,27.32,2865,91.86,106.17
"249",2015,"NY","Musgrave","Barley","Thoroughbred",60,"5/24/15","Blk4",4.205138283,10.3,35.8,60.13,63.88,149.070834,7592,116060046539,"6/23/2016","Cornell University","MUSGRAVE 820","B4 Date6 Blk4",7,"N9",8.88,91.12,5.32,0.46,1.65,1.54,46.6,58.81,4.87,21.24,16.27,72.33,13.32,6.05,4.26,2.24,1.2,7.99,0.28,0.3,0.17,2.57,0.14,10.3,22.24,65.1,67.04,27.61,53.09,58.88,60.12,32.16,58.06,56.54,65.36,54.58,28.98,3045,94.59,113.94
"250",2015,"NY","Musgrave","Cereal.rye","Huron",59,"5/24/15","Blk1",7.412336257,10.33,44.24,70.75,55.48,99.5939127,7592,116060046567,"6/23/2016","Cornell University","MUSGRAVE 849","R1 Date6 Blk1",7,"N9",8.17,91.83,5.08,0.69,1.65,1.68,55.28,67,6.2,29.83,18.34,72.63,6.9,2.95,0.3,2.42,0.74,9.22,0.28,0.33,0.18,2.94,0.14,10.33,13.39,62.49,64.14,23.43,48.57,52.39,52.89,23.25,48.37,46.62,57.27,39.64,15.08,2452,71.74,71.43
"251",2015,"NY","Musgrave","Cereal.rye","Huron",60,"5/24/15","Blk2",6.019346457,10.62,44.51,70.32,54.97,97.0048456,7592,116060046568,"6/23/2016","Cornell University","MUSGRAVE 850","R1 Date6 Blk2",7,"N9",8.11,91.89,5.16,0.65,1.7,1.71,55.84,66.55,6.25,29.97,18.15,72.73,7.38,3.02,0.24,2.33,0.7,9.63,0.28,0.35,0.18,3.1,0.14,10.62,13.21,62.41,64.05,23.7,48.86,52.05,52.51,22.93,48.03,46.14,56.77,39.04,14.52,2415,71.89,70.58
"252",2015,"NY","Musgrave","Cereal.rye","Huron",61,"5/24/15","Blk3",7.305144484,11.25,44.08,70.47,57.49,104.0593817,7592,116060046569,"6/23/2016","Cornell University","MUSGRAVE 851","R1 Date6 Blk3",7,"N9",8.36,91.64,5.08,0.63,1.8,1.6,56.71,66.8,6.28,28.4,17.7,73.5,7.33,3.58,0.27,2.27,0.7,9.05,0.27,0.35,0.18,3.17,0.14,11.25,12.8,62.55,64.2,23.86,49.04,52.5,53.01,23.85,49.03,47.81,57.87,41.91,17.22,2508,71.9,76.16
"253",2015,"NY","Musgrave","Cereal.rye","Huron",60,"5/24/15","Blk4",5.407397181,8.76,44.72,73.13,55.3,96.35519462,7592,116060046570,"6/23/2016","Cornell University","MUSGRAVE 852","R1 Date6 Blk4",7,"N9",8.07,91.93,4.99,0.59,1.4,1.6,49.89,69.48,6.12,31.06,18.37,73.56,8.11,3.13,0.16,2.46,0.92,8.83,0.24,0.3,0.16,2.79,0.12,8.76,12.61,62.35,63.98,21.96,46.98,52.45,52.96,22.68,47.76,45.83,56.84,37.68,13.24,2422,68.73,68.23
"254",2015,"NY","Musgrave","Cereal.rye","Spooner",61,"5/24/15","Blk1",4.623840419,11.16,44.69,70.76,55.13,96.38432934,7592,116060046597,"6/23/2016","Cornell University","MUSGRAVE 881","R2 Date6 Blk1",7,"N9",8.61,91.39,4.97,0.64,1.79,1.66,56.45,66.55,6.63,29.86,19.16,71.21,7.71,1.08,0.71,2.3,0.76,9.48,0.3,0.36,0.18,3.09,0.15,11.16,12.71,62.36,63.99,23.72,48.88,51.68,52.1,22.68,47.76,46.39,57.04,39.69,15.13,2434,71.28,70.29
"255",2015,"NY","Musgrave","Cereal.rye","Spooner",60,"5/24/15","Blk2",6.958406778,9.39,47.21,74.1,52.73,85.38632415,7592,116060046598,"6/23/2016","Cornell University","MUSGRAVE 882","R2 Date6 Blk2",7,"N9",8.36,91.64,4.9,0.68,1.5,1.67,50.91,70.23,7.11,33.2,21.28,69.7,7.74,2.9,0.84,2.28,0.78,8.89,0.26,0.33,0.16,2.83,0.12,9.39,11.38,61.58,63.12,21.8,46.81,50.38,50.65,20.01,44.89,43.79,55.54,34.77,10.49,2314,65.45,61.34
"256",2015,"NY","Musgrave","Cereal.rye","Spooner",61,"5/24/15","Blk3",7.978993235,9.4,46.82,73.22,53.85,89.10864089,7592,116060046599,"6/23/2016","Cornell University","MUSGRAVE 883","R2 Date6 Blk3",7,"N9",8.45,91.55,5.04,0.65,1.5,1.62,51.38,68.99,6.97,31.84,20.54,70.23,8.15,2.74,0.85,2.24,0.73,8.93,0.25,0.33,0.16,2.89,0.12,9.4,12.57,61.69,63.25,22.13,47.17,50.88,51.21,20.73,45.67,44.96,56.28,36.61,12.23,2373,66.66,64.72
"257",2015,"NY","Musgrave","Cereal.rye","Spooner",60,"5/24/15","Blk4",5.880450076,11.06,45.65,71.14,54.75,92.20767686,7592,116060046600,"6/23/2016","Cornell University","MUSGRAVE 884","R2 Date6 Blk4",7,"N9",8.56,91.44,5.09,0.67,1.77,1.69,54.88,66.28,6.76,29.99,18.83,71.59,7.87,3.82,0.3,2.32,0.72,9.72,0.29,0.36,0.18,3.16,0.14,11.06,12.91,62.06,63.66,23.54,48.68,51.25,51.62,22.01,47.04,46.07,56.73,39.14,14.62,2410,69.88,68.52
